seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
48,1780406740.587289,camera_init,5.447683,-0.216292,0.000000,-0.002716,-0.001547,0.004574,0.999985,0.009156,none,0.300
49,1780406740.988117,camera_init,5.570942,-0.222616,0.000000,-0.003568,-0.003432,0.006179,0.999969,0.012383,none,0.300
50,1780406741.288199,camera_init,5.670919,-0.217450,0.000000,-0.000434,-0.006934,0.006593,0.999954,0.013193,none,0.300
51,1780406741.588219,camera_init,5.773701,-0.221335,0.000000,0.000499,-0.004904,0.007210,0.999962,0.014416,none,0.300
52,1780406741.888131,camera_init,5.876192,-0.223113,0.000000,-0.005295,-0.002503,0.007612,0.999954,0.015251,none,0.300
53,1780406742.188323,camera_init,5.976725,-0.225814,0.000000,-0.004060,-0.004984,0.008189,0.999946,0.016418,none,0.300
54,1780406742.488199,camera_init,6.093712,-0.227767,0.000000,-0.006635,-0.000871,0.008852,0.999938,0.017716,none,0.300
55,1780406742.888359,camera_init,6.215839,-0.220017,0.000000,-0.000129,-0.003315,0.009534,0.999949,0.019069,none,0.300
56,1780406743.287360,camera_init,6.344134,-0.221537,0.000000,0.001792,-0.004307,0.008381,0.999954,0.016748,none,0.300
57,1780406743.587403,camera_init,6.445064,-0.229925,0.000000,-0.002554,-0.003104,0.007215,0.999966,0.014446,none,0.300
58,1780406743.887479,camera_init,6.552726,-0.238953,0.000000,-0.006658,-0.003496,0.007048,0.999947,0.014142,none,0.300
59,1780406744.187327,camera_init,6.660243,-0.235783,0.000000,-0.005676,-0.005309,0.005278,0.999956,0.010616,none,0.300
60,1780406744.587328,camera_init,6.774771,-0.232173,0.000000,0.000852,-0.002531,0.003589,0.999990,0.007174,none,0.300
61,1780406744.987404,camera_init,6.905440,-0.239768,0.000000,-0.004179,-0.005067,0.002197,0.999976,0.004436,none,0.300
62,1780406745.287515,camera_init,7.018972,-0.249181,0.000000,-0.007202,-0.003271,0.001490,0.999968,0.003028,none,0.300
63,1780406745.687486,camera_init,7.139135,-0.250595,0.000000,-0.006409,-0.000172,0.000463,0.999979,0.000928,none,0.300
64,1780406746.087559,camera_init,7.263890,-0.252121,0.000000,-0.002035,-0.001575,-0.001023,0.999996,-0.002039,none,0.300
65,1780406746.387474,camera_init,7.378596,-0.258819,0.000000,-0.001745,-0.000225,-0.001434,0.999997,-0.002868,none,0.300
66,1780406746.687544,camera_init,7.483243,-0.264696,0.000000,-0.005476,-0.005588,-0.002706,0.999966,-0.005351,none,0.300
67,1780406747.186774,camera_init,7.599716,-0.272204,0.000000,-0.007124,-0.005590,-0.004118,0.999951,-0.008157,none,0.300
68,1780406748.787395,camera_init,7.707712,-0.277097,0.000000,-0.004200,-0.002068,-0.005216,0.999975,-0.010414,none,0.300
69,1780406779.987351,camera_init,7.714974,-0.277845,0.000000,-0.002494,-0.002013,-0.005229,0.999981,-0.010448,ext:traffic_light,0.300
70,1780406791.287970,camera_init,7.820075,-0.276240,0.000000,-0.001016,-0.003302,-0.006177,0.999975,-0.012348,none,0.300
71,1780406791.988035,camera_init,7.934433,-0.283068,0.000000,-0.004558,-0.001403,-0.007644,0.999959,-0.015275,none,0.300
72,1780406792.487700,camera_init,8.042292,-0.290728,0.000000,-0.004650,-0.004956,-0.008170,0.999944,-0.016294,none,0.300
73,1780406793.088036,camera_init,8.155877,-0.293485,0.000000,-0.002331,-0.002227,-0.009138,0.999953,-0.018267,none,0.300
74,1780406793.788181,camera_init,8.270698,-0.303406,0.000000,-0.009081,-0.001749,-0.008779,0.999919,-0.017527,none,0.300
75,1780406794.288229,camera_init,8.389605,-0.301411,0.000000,-0.002616,-0.002863,-0.008893,0.999953,-0.017772,none,0.300
76,1780406794.688323,camera_init,8.492407,-0.309716,0.000000,-0.003392,-0.005456,-0.008466,0.999944,-0.016897,none,0.300
77,1780406795.188229,camera_init,8.601466,-0.313949,0.000000,-0.001592,-0.003845,-0.007522,0.999963,-0.015031,none,0.300
78,1780406795.688311,camera_init,8.711167,-0.317091,0.000000,-0.001762,-0.003521,-0.006414,0.999972,-0.012815,none,0.300
79,1780406796.388278,camera_init,8.829376,-0.320779,0.000000,0.000559,-0.001949,-0.003248,0.999993,-0.006499,none,0.300
80,1780406796.688055,camera_init,8.939212,-0.323803,0.000000,-0.002913,-0.006088,-0.001492,0.999976,-0.002949,none,0.300
81,1780406796.987519,camera_init,9.044000,-0.322390,0.000000,0.002246,-0.007644,0.000538,0.999968,0.001041,none,0.300
82,1780406797.287539,camera_init,9.145613,-0.321298,0.000000,-0.001932,-0.008252,0.002351,0.999961,0.004735,none,0.300
83,1780406797.688378,camera_init,9.267111,-0.325000,0.000000,-0.003951,-0.008693,0.004731,0.999943,0.009532,none,0.300
84,1780406798.187347,camera_init,9.387650,-0.321856,0.000000,-0.002202,-0.008289,0.006693,0.999941,0.013424,none,0.300
85,1780406798.587580,camera_init,9.509546,-0.323161,0.000000,-0.004021,-0.007460,0.009302,0.999921,0.018665,none,0.300
86,1780406798.987359,camera_init,9.638165,-0.315403,0.000000,-0.003905,-0.006948,0.011513,0.999902,0.023082,none,0.300
87,1780406799.287405,camera_init,9.744626,-0.311811,0.000000,-0.006095,-0.007085,0.013177,0.999870,0.026442,none,0.300
88,1780406799.587332,camera_init,9.855219,-0.307564,0.000000,-0.005572,-0.006650,0.015246,0.999846,0.030569,none,0.300
89,1780406799.888487,camera_init,9.963233,-0.305438,0.000000,-0.003720,-0.007922,0.017352,0.999811,0.034768,none,0.300
90,1780406800.187621,camera_init,10.066048,-0.303894,0.000000,-0.003523,-0.008874,0.016004,0.999826,0.032075,none,0.300
91,1780406800.588545,camera_init,10.202100,-0.310256,0.000000,-0.003221,-0.008317,0.011941,0.999889,0.023938,none,0.300
92,1780406800.887763,camera_init,10.309637,-0.310810,0.000000,-0.002840,-0.009004,0.009652,0.999909,0.019357,none,0.300
93,1780406801.187536,camera_init,10.417559,-0.317638,0.000000,-0.004087,-0.006992,0.008784,0.999929,0.017626,none,0.300
94,1780406801.487396,camera_init,10.530048,-0.323683,0.000000,-0.004051,-0.005821,0.007612,0.999946,0.015273,none,0.300
95,1780406801.787515,camera_init,10.630676,-0.326163,0.000000,-0.002921,-0.006658,0.006938,0.999950,0.013915,none,0.300
96,1780406802.087498,camera_init,10.733960,-0.330673,0.000000,-0.002361,-0.005348,0.006168,0.999964,0.012362,none,0.300
