seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
49,1787195691.859369,camera_init,8.064236,0.052234,0.000000,0.005300,0.001335,-0.008998,0.999945,-0.017983,none,0.250
50,1787195692.359382,camera_init,8.256969,0.035997,0.000000,0.001641,0.000069,-0.008715,0.999961,-0.017430,none,0.250
51,1787195692.759457,camera_init,8.419261,0.021892,0.000000,0.001066,0.002671,-0.016350,0.999862,-0.032696,none,0.250
52,1787195693.159429,camera_init,8.569245,0.024985,0.000000,0.006042,0.002990,-0.015507,0.999857,-0.030978,none,0.250
53,1787195693.559236,camera_init,8.741379,0.006778,0.000000,0.004803,0.002984,-0.015738,0.999860,-0.031449,none,0.250
54,1787195694.059321,camera_init,8.902184,0.000278,0.000000,0.001957,0.003353,-0.003864,0.999985,-0.007716,none,0.250
55,1787195694.559235,camera_init,9.074287,-0.007616,0.000000,0.000415,0.003376,-0.000848,0.999994,-0.001693,none,0.250
56,1787195694.959338,camera_init,9.228248,-0.009827,0.000000,0.004173,0.002411,-0.000278,0.999988,-0.000536,none,0.250
57,1787195695.459217,camera_init,9.395636,-0.015019,0.000000,0.002886,0.001520,0.001228,0.999994,0.002465,none,0.250
58,1787195695.959399,camera_init,9.572012,-0.022116,0.000000,0.001179,0.000976,0.001836,0.999997,0.003675,none,0.250
59,1787195696.459288,camera_init,9.775074,-0.026377,0.000000,0.002147,0.002704,0.004679,0.999983,0.009370,none,0.250
60,1787195696.859314,camera_init,9.934176,-0.028929,0.000000,0.000501,0.002346,0.002850,0.999993,0.005703,none,0.250
61,1787195697.459345,camera_init,10.101400,-0.045907,0.000000,0.001362,0.003535,0.001809,0.999991,0.003627,none,0.250
62,1787195698.059306,camera_init,10.264296,-0.050910,0.000000,0.003155,0.002819,-0.003370,0.999985,-0.006723,none,0.250
63,1787195711.558933,camera_init,10.361214,-0.054872,0.000000,0.003874,0.002244,-0.005714,0.999974,-0.011410,ext:traffic_light,0.250
64,1787195721.059055,camera_init,10.515593,-0.056831,0.000000,0.003652,0.000400,-0.006726,0.999971,-0.013449,none,0.250
65,1787195721.659032,camera_init,10.674756,-0.061227,0.000000,0.002710,0.003144,-0.005133,0.999978,-0.010248,none,0.250
66,1787195722.258917,camera_init,10.848613,-0.071672,0.000000,0.003257,0.000621,-0.006472,0.999974,-0.012941,none,0.250
67,1787195722.759037,camera_init,11.014854,-0.076717,0.000000,0.003732,-0.000273,-0.003774,0.999986,-0.007550,none,0.250
68,1787195723.159074,camera_init,11.172406,-0.084915,0.000000,0.003152,0.002081,-0.001817,0.999991,-0.003621,none,0.250
69,1787195723.559025,camera_init,11.341450,-0.088114,0.000000,0.003994,0.001951,-0.002305,0.999987,-0.004594,none,0.250
70,1787195723.959078,camera_init,11.518265,-0.089495,0.000000,0.005668,0.000840,-0.001572,0.999982,-0.003133,none,0.250
71,1787195724.359048,camera_init,11.676338,-0.100640,0.000000,0.004038,0.000189,-0.002280,0.999989,-0.004558,none,0.250
72,1787195724.758975,camera_init,11.843838,-0.110527,0.000000,0.005901,0.003029,-0.004499,0.999968,-0.008962,none,0.250
73,1787195725.159065,camera_init,12.001298,-0.116659,0.000000,0.003182,0.001297,-0.006901,0.999970,-0.013794,none,0.250
74,1787195725.558993,camera_init,12.163572,-0.123124,0.000000,0.003093,0.001288,-0.009656,0.999948,-0.019305,none,0.250
75,1787195725.958924,camera_init,12.318572,-0.132542,0.000000,0.002360,-0.000084,-0.008316,0.999963,-0.016633,none,0.250
76,1787195726.358898,camera_init,12.493068,-0.138089,0.000000,0.006033,0.000316,-0.007202,0.999956,-0.014401,none,0.250
77,1787195726.759074,camera_init,12.663095,-0.141458,0.000000,0.008839,-0.000762,-0.007624,0.999932,-0.015261,none,0.250
78,1787195727.159059,camera_init,12.823695,-0.151005,0.000000,0.005651,0.000390,-0.005612,0.999968,-0.011220,none,0.250
79,1787195727.558928,camera_init,12.998614,-0.152091,0.000000,0.007421,0.002164,-0.005394,0.999956,-0.010756,none,0.250
80,1787195728.059086,camera_init,13.170034,-0.165503,0.000000,0.005325,0.000776,-0.005966,0.999968,-0.011924,none,0.250
81,1787195728.558891,camera_init,13.359695,-0.177375,0.000000,0.007565,0.003015,-0.007211,0.999941,-0.014376,none,0.250
82,1787195728.959355,camera_init,13.548877,-0.188155,0.000000,0.010458,0.005134,-0.009891,0.999883,-0.019675,none,0.250
83,1787195729.358872,camera_init,13.736086,-0.194735,0.000000,0.006878,0.003801,-0.008859,0.999930,-0.017666,none,0.250
84,1787195729.758956,camera_init,13.929482,-0.209242,0.000000,0.005068,0.004527,-0.012364,0.999900,-0.024682,none,0.250
85,1787195730.158872,camera_init,14.101676,-0.214638,0.000000,0.006632,0.004740,-0.012759,0.999885,-0.025456,none,0.250
86,1787195730.559041,camera_init,14.269648,-0.227576,0.000000,0.007805,0.004676,-0.012068,0.999886,-0.024064,none,0.250
87,1787195730.959250,camera_init,14.450853,-0.235273,0.000000,0.008073,0.004875,-0.006388,0.999935,-0.012697,none,0.250
88,1787195731.358497,camera_init,14.626658,-0.235841,0.000000,0.006269,0.003989,-0.003692,0.999966,-0.007334,none,0.250
89,1787195731.759342,camera_init,14.806618,-0.240680,0.000000,0.005811,0.003749,-0.001236,0.999975,-0.002428,none,0.250
90,1787195732.159008,camera_init,14.994780,-0.253157,0.000000,0.007433,0.003492,-0.003046,0.999962,-0.006040,none,0.250
91,1787195732.558879,camera_init,15.198540,-0.264473,0.000000,0.006526,0.002905,-0.005703,0.999958,-0.011368,none,0.250
92,1787195732.858848,camera_init,15.351273,-0.269350,0.000000,0.006613,0.002404,-0.006271,0.999956,-0.012510,none,0.250
93,1787195733.259208,camera_init,15.539533,-0.280419,0.000000,0.006697,0.000075,-0.010257,0.999925,-0.020512,none,0.250
94,1787195733.659329,camera_init,15.734594,-0.294470,0.000000,0.007151,0.001586,-0.011062,0.999912,-0.022102,none,0.250
95,1787195733.959198,camera_init,15.891933,-0.298069,0.000000,0.006647,0.003323,-0.008424,0.999937,-0.016804,none,0.250
96,1787195734.259276,camera_init,16.042759,-0.304610,0.000000,0.007014,0.002082,-0.004977,0.999961,-0.009925,none,0.250
97,1787195734.659167,camera_init,16.221509,-0.308443,0.000000,0.006308,0.000771,-0.002930,0.999976,-0.005849,none,0.250
98,1787195735.058966,camera_init,16.420720,-0.310304,0.000000,0.005833,0.002309,-0.001738,0.999979,-0.003449,none,0.250
99,1787195735.359365,camera_init,16.576229,-0.315095,0.000000,0.005868,0.002013,0.000098,0.999981,0.000220,none,0.250
100,1787195735.758589,camera_init,16.770375,-0.330783,0.000000,0.006592,0.002964,-0.003528,0.999968,-0.007016,none,0.250
101,1787195736.159174,camera_init,16.967873,-0.336530,0.000000,0.006857,0.002193,-0.005734,0.999958,-0.011438,none,0.250
102,1787195736.559128,camera_init,17.160231,-0.345814,0.000000,0.004433,0.002266,-0.008336,0.999953,-0.016653,none,0.250
103,1787195736.859180,camera_init,17.316418,-0.356091,0.000000,0.006468,0.003227,-0.009080,0.999933,-0.018118,none,0.250
104,1787195737.159224,camera_init,17.472511,-0.370783,0.000000,0.006921,0.001325,-0.009528,0.999930,-0.019038,none,0.250
105,1787195737.558984,camera_init,17.661357,-0.367944,0.000000,0.007748,0.001064,-0.004347,0.999960,-0.008678,none,0.250
106,1787195737.859183,camera_init,17.823853,-0.373485,0.000000,0.006853,0.002126,-0.003898,0.999967,-0.007767,none,0.250
107,1787195738.159139,camera_init,17.978896,-0.375478,0.000000,0.006619,0.000512,-0.000757,0.999978,-0.001507,none,0.250
108,1787195738.459107,camera_init,18.135991,-0.382982,0.000000,0.007414,0.001251,-0.000922,0.999971,-0.001826,none,0.250
109,1787195738.859241,camera_init,18.325907,-0.392673,0.000000,0.007773,0.003289,-0.002222,0.999962,-0.004392,none,0.250
110,1787195739.159187,camera_init,18.486167,-0.395456,0.000000,0.009593,0.002368,-0.004658,0.999940,-0.009269,none,0.250
111,1787195739.459113,camera_init,18.638355,-0.403039,0.000000,0.008297,-0.000062,-0.004842,0.999954,-0.009686,none,0.250
112,1787195739.759122,camera_init,18.801956,-0.411910,0.000000,0.005473,0.001154,-0.006466,0.999963,-0.012920,none,0.250
113,1787195740.059069,camera_init,18.954446,-0.421430,0.000000,0.006952,0.002440,-0.008580,0.999936,-0.017127,none,0.250
114,1787195740.459229,camera_init,19.151856,-0.430274,0.000000,0.007580,0.000902,-0.010060,0.999920,-0.020107,none,0.250
115,1787195740.859107,camera_init,19.346415,-0.419893,0.000000,0.008777,0.002043,0.006483,0.999938,0.013002,none,0.250
116,1787195741.159098,camera_init,19.499334,-0.417736,0.000000,0.007876,0.002997,0.016691,0.999825,0.033429,none,0.250
117,1787195741.560209,camera_init,19.682233,-0.409885,0.000000,0.008214,0.003808,0.028934,0.999540,0.057938,none,0.250
118,1787195741.959069,camera_init,19.834754,-0.394765,0.000000,0.008070,0.004331,0.039552,0.999176,0.079194,none,0.250
119,1787195742.360178,camera_init,20.025264,-0.376313,0.000000,0.008124,0.004371,0.054026,0.998497,0.108175,none,0.250
120,1787195742.759073,camera_init,20.207134,-0.359859,0.000000,0.007415,0.003045,0.058290,0.998268,0.116689,none,0.250
121,1787195743.059001,camera_init,20.359100,-0.350061,0.000000,0.006622,0.004582,0.059119,0.998218,0.118368,none,0.250
122,1787195743.459148,camera_init,20.530945,-0.334439,0.000000,0.005848,0.003978,0.058798,0.998245,0.117712,none,0.250
123,1787195743.859015,camera_init,20.713228,-0.318861,0.000000,0.005777,0.002250,0.059299,0.998221,0.118692,none,0.250
124,1787195744.259107,camera_init,20.899808,-0.313606,0.000000,0.006630,0.002676,0.040489,0.999154,0.081035,none,0.250
125,1787195744.559086,camera_init,21.061722,-0.306173,0.000000,0.006091,0.005232,0.036899,0.999287,0.073879,none,0.250
126,1787195744.958976,camera_init,21.227267,-0.309405,0.000000,0.003592,0.001804,0.029445,0.999558,0.058911,none,0.250
127,1787195745.358950,camera_init,21.412568,-0.299145,0.000000,0.004866,0.002474,0.019860,0.999788,0.039746,none,0.250
128,1787195745.758959,camera_init,21.601538,-0.317801,0.000000,0.007446,0.004047,0.001216,0.999963,0.002493,none,0.250
129,1787195746.159007,camera_init,21.790566,-0.325179,0.000000,0.006584,0.004571,-0.005475,0.999953,-0.010890,none,0.250
130,1787195746.560054,camera_init,21.980289,-0.334112,0.000000,0.006925,0.003222,-0.009903,0.999922,-0.019761,none,0.250
131,1787195746.958935,camera_init,22.163385,-0.341701,0.000000,0.007387,0.002854,-0.015918,0.999842,-0.031795,none,0.250
132,1787195747.258907,camera_init,22.319331,-0.356483,0.000000,0.005498,0.002625,-0.018440,0.999811,-0.036854,none,0.250
133,1787195747.558875,camera_init,22.477362,-0.358629,0.000000,0.007678,0.004492,-0.016727,0.999821,-0.033387,none,0.250
134,1787195747.958902,camera_init,22.657152,-0.370191,0.000000,0.008018,0.002686,-0.016055,0.999835,-0.032068,none,0.250
135,1787195748.360085,camera_init,22.827816,-0.379792,0.000000,0.004753,0.000636,-0.010667,0.999932,-0.021327,none,0.250
136,1787195748.660059,camera_init,22.979024,-0.388572,0.000000,0.006297,0.001379,-0.008781,0.999941,-0.017545,none,0.250
137,1787195749.058920,camera_init,23.158913,-0.390548,0.000000,0.003964,0.001759,-0.007591,0.999962,-0.015167,none,0.250
138,1787195749.458854,camera_init,23.321461,-0.397240,0.000000,0.005907,0.002969,-0.007454,0.999950,-0.014873,none,0.250
139,1787195749.959989,camera_init,23.483687,-0.407799,0.000000,0.006192,0.004270,-0.009795,0.999924,-0.019537,none,0.250
140,1787195750.358904,camera_init,23.638485,-0.417385,0.000000,0.004065,0.002726,-0.010735,0.999930,-0.021449,none,0.250
141,1787195750.858933,camera_init,23.789155,-0.421290,0.000000,0.004102,0.001097,-0.010537,0.999935,-0.021065,none,0.250
142,1787195751.359997,camera_init,23.950341,-0.427113,0.000000,0.005132,0.002257,-0.008183,0.999951,-0.016343,none,0.250
143,1787195751.958934,camera_init,24.116629,-0.434669,0.000000,0.006134,0.001409,-0.005962,0.999962,-0.011907,none,0.250
144,1787195752.459918,camera_init,24.266838,-0.444578,0.000000,0.005719,0.002575,-0.006386,0.999960,-0.012743,none,0.250
145,1787195762.359802,camera_init,24.372408,-0.448332,0.000000,0.006655,0.002215,-0.006007,0.999957,-0.011985,ext:traffic_light,0.250
146,1787195768.759719,camera_init,24.548079,-0.448874,0.000000,0.005388,0.003070,-0.000511,0.999981,-0.000988,none,0.250
147,1787195769.159573,camera_init,24.708551,-0.452047,0.000000,0.006596,0.004730,0.001740,0.999966,0.003542,none,0.250
148,1787195769.659521,camera_init,24.895144,-0.452122,0.000000,0.006056,0.003300,0.000710,0.999976,0.001460,none,0.250
149,1787195770.059674,camera_init,25.069846,-0.464778,0.000000,0.006606,0.002539,0.001186,0.999974,0.002406,none,0.250
150,1787195770.459551,camera_init,25.240723,-0.469664,0.000000,0.005092,0.002474,-0.000361,0.999984,-0.000696,none,0.250
151,1787195770.859513,camera_init,25.428920,-0.474711,0.000000,0.004645,0.002403,-0.001846,0.999985,-0.003671,none,0.250
152,1787195771.259609,camera_init,25.633886,-0.484877,0.000000,0.006145,0.002832,-0.002711,0.999973,-0.005387,none,0.250
153,1787195771.659596,camera_init,25.828987,-0.490465,0.000000,0.005552,0.002995,-0.002950,0.999976,-0.005866,none,0.250
154,1787195771.959596,camera_init,25.982080,-0.499781,0.000000,0.006844,0.001927,-0.001937,0.999973,-0.003847,none,0.250
155,1787195772.359553,camera_init,26.169709,-0.503955,0.000000,0.005315,0.002347,-0.003107,0.999978,-0.006189,none,0.250
156,1787195772.659499,camera_init,26.328262,-0.507028,0.000000,0.004108,0.003923,-0.001632,0.999983,-0.003232,none,0.250
157,1787195772.959502,camera_init,26.492346,-0.507953,0.000000,0.005290,0.002574,0.000083,0.999983,0.000194,none,0.250
158,1787195773.259440,camera_init,26.663923,-0.521667,0.000000,0.005521,0.004698,-0.002478,0.999971,-0.004903,none,0.250
