seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
49,1786976284.592215,camera_init,2.723682,2.632493,0.000000,-0.027511,0.022182,0.999261,0.015099,3.112587,none,0.250
50,1786976286.192100,camera_init,2.572503,2.639744,0.000000,-0.027397,0.022403,0.999237,-0.016547,-3.107240,none,0.250
51,1786976287.792217,camera_init,2.413704,2.642791,0.000000,-0.028719,0.022511,0.999334,0.000937,3.141012,none,0.250
52,1786976289.292165,camera_init,2.258276,2.636262,0.000000,-0.028615,0.021861,0.999342,0.004321,3.134195,none,0.250
53,1786976290.792179,camera_init,2.105230,2.653387,0.000000,-0.027340,0.023505,0.999320,0.007716,3.127434,none,0.250
54,1786976292.492105,camera_init,1.954127,2.658280,0.000000,-0.028921,0.023651,0.999286,0.005569,3.131814,none,0.250
55,1786976356.792504,camera_init,1.795871,2.667118,0.000000,-0.029393,0.022375,0.999317,0.001004,3.140899,none,0.250
56,1786976358.792510,camera_init,1.642370,2.666682,0.000000,-0.027972,0.022047,0.999363,0.002423,3.137978,none,0.250
57,1786976361.492482,camera_init,1.492166,2.685101,0.000000,-0.026803,0.020540,0.999428,0.001577,3.139539,none,0.250
58,1786976401.992334,camera_init,1.444878,2.686800,0.000000,-0.027140,0.021998,0.999389,0.000971,3.140844,ext:piper_stop_5,0.250
59,1786976415.992108,camera_init,1.293995,2.675372,0.000000,-0.028109,0.022860,0.999330,-0.005206,-3.129884,none,0.250
60,1786976419.092753,camera_init,1.134613,2.684543,0.000000,-0.029124,0.023500,0.999295,-0.003080,-3.134054,none,0.250
61,1786976433.892537,camera_init,1.045658,2.692439,0.000000,-0.029271,0.023025,0.999306,-0.000035,-3.140172,ext:piper_stop_6,0.250
62,1786976446.992059,camera_init,0.890862,2.698744,0.000000,-0.027813,0.021172,0.999388,-0.001170,-3.138071,none,0.250
63,1786976448.592134,camera_init,0.730023,2.693439,0.000000,-0.027677,0.019881,0.999419,-0.000926,-3.138637,none,0.250
64,1786976466.492531,camera_init,0.651981,2.696734,0.000000,-0.027374,0.019664,0.999430,0.002064,3.138540,ext:piper_stop_7,0.250
65,1786976483.793140,camera_init,0.501475,2.709868,0.000000,-0.027077,0.021194,0.999401,0.003812,3.135111,none,0.250
66,1786976484.892224,camera_init,0.342314,2.706788,0.000000,-0.028666,0.022895,0.999226,-0.014192,-3.111866,none,0.250
67,1786976486.193099,camera_init,0.190270,2.668381,0.000000,-0.028928,0.021465,0.997753,-0.056489,-3.027202,none,0.250
68,1786976487.092052,camera_init,0.094265,2.608669,0.000000,-0.029349,0.020580,0.989354,-0.141048,-2.857086,none,0.250
69,1786976487.992036,camera_init,0.014061,2.522616,0.000000,-0.030704,0.020084,0.973648,-0.225084,-2.685875,none,0.250
70,1786976488.792161,camera_init,-0.068515,2.437917,0.000000,-0.030210,0.018762,0.950929,-0.307358,-2.515104,none,0.250
71,1786976489.892151,camera_init,-0.162389,2.320340,0.000000,-0.027065,0.021465,0.936913,-0.347851,-2.429535,none,0.250
72,1786976490.692126,camera_init,-0.277031,2.209937,0.000000,-0.027951,0.019571,0.926899,-0.373757,-2.373945,none,0.250
73,1786976491.592005,camera_init,-0.370010,2.069895,0.000000,-0.026322,0.019408,0.902203,-0.430070,-2.251052,none,0.250
74,1786976492.492957,camera_init,-0.447979,1.931475,0.000000,-0.025525,0.017741,0.882950,-0.468436,-2.165254,none,0.250
75,1786976493.392227,camera_init,-0.505524,1.781774,0.000000,0.024774,-0.019783,-0.859868,0.509531,-2.071052,none,0.250
76,1786976494.192883,camera_init,-0.559124,1.632207,0.000000,0.024922,-0.018800,-0.828530,0.559073,-1.953801,none,0.250
77,1786976495.091993,camera_init,-0.594524,1.472902,0.000000,0.024711,-0.016578,-0.807728,0.588804,-1.881220,none,0.250
78,1786976495.992798,camera_init,-0.633179,1.306097,0.000000,0.023158,-0.014384,-0.783235,0.621128,-1.800169,none,0.250
79,1786976496.892975,camera_init,-0.621229,1.148709,0.000000,0.021341,-0.014838,-0.747625,0.663612,-1.689411,none,0.250
80,1786976497.992864,camera_init,-0.612868,0.985031,0.000000,0.020855,-0.015827,-0.703871,0.709845,-1.562165,none,0.250
81,1786976499.192201,camera_init,-0.565194,0.837003,0.000000,0.019742,-0.014380,-0.653341,0.756669,-1.424396,none,0.250
82,1786976500.292723,camera_init,-0.517709,0.686505,0.000000,0.017065,-0.015026,-0.629733,0.776479,-1.362879,none,0.250
83,1786976501.392711,camera_init,-0.474921,0.526934,0.000000,0.018537,-0.012372,-0.610197,0.791936,-1.312933,none,0.250
84,1786976502.392654,camera_init,-0.416843,0.381298,0.000000,0.019033,-0.012612,-0.585429,0.810402,-1.251154,none,0.250
85,1786976503.292784,camera_init,-0.342851,0.243387,0.000000,0.015957,-0.012727,-0.555656,0.831162,-1.178652,none,0.250
86,1786976504.192650,camera_init,-0.246862,0.114444,0.000000,0.014691,-0.010734,-0.504017,0.863502,-1.056747,none,0.250
87,1786976505.092725,camera_init,-0.168781,-0.021806,0.000000,0.013090,-0.010787,-0.485852,0.873877,-1.014937,none,0.250
88,1786976505.992595,camera_init,-0.045697,-0.127872,0.000000,0.013377,-0.006614,-0.414835,0.909774,-0.855638,none,0.250
89,1786976507.292644,camera_init,0.091259,-0.211377,0.000000,0.010387,-0.007796,-0.338720,0.940798,-0.691267,none,0.250
90,1786976511.192461,camera_init,0.221572,-0.242272,0.000000,0.007569,-0.005289,-0.255926,0.966652,-0.517689,none,0.250
91,1786976512.492464,camera_init,0.338044,-0.223835,0.000000,0.005871,-0.003070,-0.168591,0.985664,-0.338833,none,0.250
92,1786976513.292516,camera_init,0.395795,-0.194393,0.000000,0.002999,-0.002134,-0.080268,0.996767,-0.160721,none,0.250
93,1786976514.092456,camera_init,0.464679,-0.151287,0.000000,-0.000028,0.000450,0.011607,0.999933,0.023214,none,0.250
94,1786976522.492165,camera_init,0.619120,-0.097316,0.000000,-0.001018,0.001739,0.075212,0.997166,0.150563,none,0.250
95,1786976523.592302,camera_init,0.772303,-0.092389,0.000000,-0.002373,0.000666,0.067242,0.997734,0.134582,none,0.250
96,1786976525.092180,camera_init,0.926560,-0.078381,0.000000,-0.001563,0.000096,0.049794,0.998758,0.099630,none,0.250
97,1786976526.092201,camera_init,1.078343,-0.073171,0.000000,-0.000065,0.002244,0.049438,0.998775,0.098917,none,0.250
98,1786976526.992090,camera_init,1.232847,-0.070335,0.000000,-0.000901,-0.001067,0.046950,0.998896,0.093937,none,0.250
99,1786976528.192075,camera_init,1.386438,-0.082469,0.000000,0.001007,0.001388,0.021264,0.999772,0.042533,none,0.250
100,1786976529.392078,camera_init,1.539170,-0.093070,0.000000,0.000754,0.001079,0.015307,0.999882,0.030618,none,0.250
101,1786976561.792194,camera_init,1.596333,-0.103616,0.000000,-0.000333,-0.001556,0.005478,0.999984,0.010958,ext:piper_stop_1,0.250
102,1786976581.392773,camera_init,1.754359,-0.109278,0.000000,-0.002997,-0.001564,0.002088,0.999992,0.004186,none,0.250
103,1786976583.392726,camera_init,1.910062,-0.109047,0.000000,-0.001447,-0.000514,-0.003461,0.999993,-0.006920,none,0.250
104,1786976585.592609,camera_init,2.066482,-0.130958,0.000000,-0.000813,-0.000343,-0.008734,0.999961,-0.017467,none,0.250
105,1786976588.392633,camera_init,2.219635,-0.125380,0.000000,0.000911,0.000119,-0.009378,0.999956,-0.018755,none,0.250
106,1786976598.092364,camera_init,2.300398,-0.143501,0.000000,-0.000247,-0.000229,-0.008085,0.999967,-0.016171,ext:piper_stop_2,0.250
107,1786976625.092103,camera_init,2.451466,-0.138042,0.000000,-0.002765,-0.001200,0.000799,0.999995,0.001605,none,0.250
108,1786976626.892053,camera_init,2.601983,-0.136722,0.000000,0.000693,0.000856,0.002120,0.999997,0.004242,none,0.250
109,1786976638.292243,camera_init,2.697157,-0.143370,0.000000,0.000321,-0.000306,0.000442,1.000000,0.000884,ext:piper_stop_3,0.250
110,1786976648.592148,camera_init,2.852226,-0.146164,0.000000,0.000299,-0.000838,0.001102,0.999999,0.002204,none,0.250
111,1786976651.792933,camera_init,3.002185,-0.163802,0.000000,0.002388,0.002175,-0.000671,0.999995,-0.001332,none,0.250
112,1786976689.292058,camera_init,3.112451,-0.163796,0.000000,0.001157,0.000832,-0.003152,0.999994,-0.006303,ext:piper_stop_4,0.250
113,1786976714.392349,camera_init,3.231035,-0.085100,0.000000,-0.000370,0.004148,0.091664,0.995781,0.183588,none,0.250
114,1786976715.192365,camera_init,3.259380,-0.021306,0.000000,-0.004947,0.005395,0.185054,0.982701,0.372216,none,0.250
115,1786976716.292372,camera_init,3.378694,0.080243,0.000000,-0.008514,0.009677,0.260485,0.965392,0.526962,none,0.250
116,1786976717.092255,camera_init,3.477632,0.206365,0.000000,-0.007373,0.010233,0.328863,0.944293,0.670167,none,0.250
117,1786976717.792378,camera_init,3.573369,0.339162,0.000000,-0.010720,0.010881,0.406981,0.913309,0.838243,none,0.250
118,1786976718.392397,camera_init,3.634886,0.481016,0.000000,-0.013363,0.010797,0.473820,0.880454,0.987196,none,0.250
119,1786976718.992279,camera_init,3.629275,0.598665,0.000000,-0.013752,0.013138,0.556457,0.830658,1.180321,none,0.250
120,1786976719.792042,camera_init,3.676612,0.741203,0.000000,-0.016263,0.013473,0.584769,0.810925,1.249294,none,0.250
121,1786976720.592284,camera_init,3.707102,0.909178,0.000000,-0.016214,0.019220,0.609773,0.792177,1.311978,none,0.250
122,1786976721.492317,camera_init,3.747177,1.059664,0.000000,-0.016666,0.016574,0.622782,0.782042,1.344900,none,0.250
123,1786976722.292249,camera_init,3.760407,1.210187,0.000000,-0.014858,0.017161,0.647994,0.761307,1.410326,none,0.250
124,1786976723.392083,camera_init,3.761625,1.366628,0.000000,-0.015925,0.017246,0.675647,0.736851,1.484186,none,0.250
125,1786976724.592110,camera_init,3.752561,1.530581,0.000000,-0.017931,0.018093,0.704234,0.709511,1.563332,none,0.250
126,1786976725.492202,camera_init,3.727087,1.679919,0.000000,-0.016977,0.019668,0.731068,0.681810,1.640640,none,0.250
127,1786976726.493197,camera_init,3.686007,1.837200,0.000000,-0.021750,0.020114,0.762917,0.645817,1.736740,none,0.250
128,1786976727.692074,camera_init,3.643237,1.990487,0.000000,-0.021060,0.019724,0.787912,0.615111,1.816038,none,0.250
129,1786976728.592050,camera_init,3.573321,2.137822,0.000000,-0.024488,0.023590,0.806932,0.589665,1.879771,none,0.250
130,1786976729.893173,camera_init,3.504980,2.281368,0.000000,-0.025286,0.024299,0.833216,0.551834,1.972090,none,0.250
131,1786976731.093119,camera_init,3.399021,2.411845,0.000000,-0.023781,0.022504,0.870746,0.490641,2.115842,none,0.250
132,1786976732.493049,camera_init,3.275401,2.520051,0.000000,-0.025144,0.021566,0.898322,0.438088,2.234654,none,0.250
133,1786976733.293095,camera_init,3.171867,2.573803,0.000000,-0.025643,0.023997,0.934208,0.354996,2.416171,none,0.250
134,1786976734.493031,camera_init,3.036367,2.654120,0.000000,-0.025224,0.023955,0.951967,0.304218,2.523920,none,0.250
135,1786976735.591906,camera_init,2.891818,2.680601,0.000000,-0.026136,0.024395,0.974885,0.219821,2.699159,none,0.250
136,1786976736.793101,camera_init,2.745671,2.694018,0.000000,-0.025742,0.020753,0.990335,0.134694,2.872204,none,0.250
137,1786976737.892965,camera_init,2.612907,2.674587,0.000000,-0.027280,0.021942,0.998171,0.049292,3.044076,none,0.250
138,1786976739.393029,camera_init,2.459475,2.655287,0.000000,-0.028748,0.022544,0.999323,-0.004303,-3.131679,none,0.250
139,1786976747.192718,camera_init,2.299620,2.651545,0.000000,-0.029421,0.023193,0.999298,-0.000338,-3.139550,none,0.250
140,1786976748.892803,camera_init,2.148091,2.669196,0.000000,-0.026502,0.022095,0.999404,-0.000742,-3.138934,none,0.250
141,1786976783.992160,camera_init,1.998069,2.680336,0.000000,-0.026872,0.021978,0.999394,-0.002710,-3.134985,none,0.250
