seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
31,1775291056.626233,camera_init,0.626133,0.963891,0.000000,0.033686,-0.008907,-0.816570,0.576193,-1.911412,none,0.300
32,1775291058.027294,camera_init,0.589800,0.645768,0.000000,0.032649,-0.005713,-0.746316,0.664766,-1.685183,none,0.300
33,1775291059.327256,camera_init,0.574805,0.343572,0.000000,0.033223,-0.005101,-0.720169,0.692984,-1.608174,none,0.300
34,1775291060.526203,camera_init,0.592206,0.041290,0.000000,0.031330,-0.004712,-0.674168,0.737898,-1.479663,none,0.300
35,1775291061.827205,camera_init,0.653933,-0.275915,0.000000,0.027099,-0.005529,-0.635412,0.771678,-1.377081,none,0.300
36,1775291063.027311,camera_init,0.760667,-0.562750,0.000000,0.028488,-0.003663,-0.574117,0.818269,-1.222950,none,0.300
37,1775291064.127200,camera_init,0.920674,-0.840178,0.000000,0.026916,-0.002254,-0.505900,0.862169,-1.060708,none,0.300
38,1775291065.026210,camera_init,1.073026,-1.103608,0.000000,0.025933,-0.002998,-0.484953,0.874151,-1.012516,none,0.300
39,1775291066.427251,camera_init,1.308584,-1.313353,0.000000,0.021634,0.000192,-0.341289,0.939709,-0.696439,none,0.300
40,1775291067.527302,camera_init,1.588967,-1.463080,0.000000,0.015636,0.001893,-0.242315,0.970070,-0.489398,none,0.300
41,1775291068.626235,camera_init,1.903059,-1.532044,0.000000,0.011114,0.002641,-0.100248,0.994897,-0.200766,none,0.300
42,1775291070.023912,camera_init,2.100407,-1.474201,0.000000,0.003824,0.007254,0.082996,0.996516,0.166249,none,0.300
43,1775291071.527285,camera_init,2.397591,-1.363343,0.000000,0.001348,0.008859,0.164931,0.986264,0.331437,none,0.300
44,1775291072.927315,camera_init,2.695612,-1.266695,0.000000,-0.000615,0.007713,0.169455,0.985508,0.340573,none,0.300
45,1775291074.326194,camera_init,2.978220,-1.161005,0.000000,-0.000890,0.007509,0.171100,0.985225,0.343908,none,0.300
46,1775291075.826306,camera_init,3.267069,-1.024733,0.000000,-0.001038,0.009378,0.249709,0.968275,0.504807,none,0.300
47,1775291076.926235,camera_init,3.454264,-0.792248,0.000000,-0.009197,0.012787,0.421550,0.906668,0.870332,none,0.300
48,1775291078.227475,camera_init,3.560494,-0.494639,0.000000,-0.014825,0.015424,0.559867,0.828306,1.188607,none,0.300
49,1775291079.426239,camera_init,3.623512,-0.190446,0.000000,-0.017433,0.013960,0.633815,0.773162,1.373157,none,0.300
50,1775291080.626288,camera_init,3.625805,0.116443,0.000000,-0.021218,0.015760,0.705442,0.708274,1.566585,none,0.300
51,1775291081.826366,camera_init,3.618858,0.426431,0.000000,-0.023228,0.014559,0.729307,0.683638,1.635134,none,0.300
52,1775291083.026455,camera_init,3.549187,0.736373,0.000000,-0.025289,0.015788,0.788770,0.613965,1.818569,none,0.300
53,1775291084.226451,camera_init,3.388129,1.002914,0.000000,-0.025905,0.015168,0.861752,0.506442,2.078954,none,0.300
54,1775291085.426309,camera_init,3.229110,1.266610,0.000000,-0.027870,0.015164,0.872528,0.487533,2.122484,none,0.300
55,1775291086.526316,camera_init,3.041968,1.504548,0.000000,-0.024568,0.015310,0.895243,0.444638,2.219797,none,0.300
56,1775291087.726448,camera_init,2.814656,1.707105,0.000000,-0.029769,0.015318,0.940648,0.337729,2.452473,none,0.300
57,1775291088.827506,camera_init,2.577178,1.896437,0.000000,-0.032846,0.018221,0.947659,0.317068,2.496355,none,0.300
58,1775291090.025531,camera_init,2.290866,2.049246,0.000000,-0.031931,0.016856,0.969267,0.243347,2.650239,none,0.300
59,1775291091.226378,camera_init,1.985448,2.133678,0.000000,-0.035868,0.016813,0.991630,0.122883,2.895936,none,0.300
60,1775291092.426574,camera_init,1.684172,2.145193,0.000000,-0.035927,0.015837,0.999071,0.017778,3.107111,none,0.300
61,1775291093.626177,camera_init,1.380091,2.075430,0.000000,-0.035340,0.014642,0.991907,-0.121066,-2.897429,none,0.300
62,1775291094.826452,camera_init,1.123486,1.901785,0.000000,-0.033563,0.014646,0.954431,-0.296178,-2.538471,none,0.300
63,1775291095.826564,camera_init,0.981528,1.688666,0.000000,-0.035439,0.010727,0.887580,-0.459164,-2.185404,none,0.300
64,1775291097.126611,camera_init,0.853324,1.390599,0.000000,0.032249,-0.008266,-0.839196,0.542809,-1.992213,none,0.300
65,1775291098.326503,camera_init,0.726146,1.116352,0.000000,0.034213,-0.009103,-0.838339,0.543998,-1.989142,none,0.300
66,1775291099.524020,camera_init,0.603243,0.837983,0.000000,0.036182,-0.008492,-0.835553,0.548152,-1.978999,none,0.300
67,1775291100.726402,camera_init,0.461663,0.550129,0.000000,0.032135,-0.008654,-0.834544,0.549935,-1.975190,none,0.300
68,1775291101.926507,camera_init,0.358306,0.248893,0.000000,0.034372,-0.006501,-0.804424,0.593025,-1.869847,none,0.300
69,1775291102.826567,camera_init,0.413097,0.041581,0.000000,0.031841,-0.003917,-0.678386,0.734005,-1.491102,none,0.300
