seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
50,1786018798.357206,camera_init,1.926858,2.720158,0.000000,-0.027587,0.024213,0.999319,0.003795,3.135335,none,0.250
51,1786018799.457988,camera_init,1.773261,2.709660,0.000000,-0.025697,0.024583,0.999195,-0.018544,-3.103213,none,0.250
52,1786018800.856860,camera_init,1.615618,2.700787,0.000000,-0.026526,0.022331,0.999167,-0.021532,-3.097305,none,0.250
53,1786018812.157072,camera_init,1.463078,2.712563,0.000000,-0.025275,0.023009,0.999333,-0.012837,-3.114735,none,0.250
54,1786018825.257673,camera_init,1.394485,2.712423,0.000000,-0.025437,0.024267,0.999313,-0.011703,-3.116935,ext:piper_stop_5,0.250
55,1786018849.557629,camera_init,1.237268,2.727364,0.000000,-0.027138,0.024553,0.999277,-0.010296,-3.119650,none,0.250
56,1786018851.757432,camera_init,1.081103,2.727556,0.000000,-0.026494,0.025087,0.999308,-0.007216,-3.125818,none,0.250
57,1786018866.057385,camera_init,1.016070,2.723143,0.000000,-0.025217,0.024483,0.999351,-0.007911,-3.124524,ext:piper_stop_6,0.250
58,1786018887.457109,camera_init,0.863395,2.721778,0.000000,-0.024802,0.021835,0.999382,-0.012024,-3.116444,none,0.250
59,1786018889.157168,camera_init,0.711943,2.730983,0.000000,-0.024911,0.022673,0.999356,-0.012377,-3.115691,none,0.250
60,1786018903.356982,camera_init,0.598678,2.724645,0.000000,-0.025609,0.021515,0.999350,-0.013484,-3.113500,ext:piper_stop_7,0.250
61,1786018930.656889,camera_init,0.448030,2.693734,0.000000,-0.026274,0.023518,0.998825,-0.033256,-3.073784,none,0.250
62,1786018931.656908,camera_init,0.294610,2.675980,0.000000,-0.027058,0.022257,0.997117,-0.067304,-3.005574,none,0.250
63,1786018932.556935,camera_init,0.169591,2.590831,0.000000,-0.025997,0.022576,0.986402,-0.160700,-2.817432,none,0.250
64,1786018933.456888,camera_init,0.055452,2.482508,0.000000,-0.026798,0.020928,0.966115,-0.255861,-2.622695,none,0.250
65,1786018934.256818,camera_init,-0.034558,2.377546,0.000000,-0.025852,0.019622,0.939953,-0.339757,-2.446932,none,0.250
66,1786018935.256861,camera_init,-0.114075,2.236094,0.000000,-0.024425,0.021121,0.912807,-0.407112,-2.301745,none,0.250
67,1786018936.256856,camera_init,-0.182356,2.096837,0.000000,-0.021000,0.020804,0.886993,-0.460836,-2.182756,none,0.250
68,1786018937.256902,camera_init,-0.246115,1.952647,0.000000,0.022836,-0.018699,-0.865514,0.500014,-2.093284,none,0.250
69,1786018938.256810,camera_init,-0.283755,1.789769,0.000000,0.022243,-0.018687,-0.834079,0.550880,-1.973738,none,0.250
70,1786018939.256886,camera_init,-0.293369,1.630591,0.000000,0.021401,-0.017160,-0.785504,0.618248,-1.807644,none,0.250
71,1786018940.156786,camera_init,-0.262080,1.481451,0.000000,0.019307,-0.016305,-0.732768,0.680009,-1.645297,none,0.250
72,1786018941.156768,camera_init,-0.225375,1.329369,0.000000,0.016093,-0.014150,-0.676831,0.735827,-1.487299,none,0.250
73,1786018942.056873,camera_init,-0.216871,1.175736,0.000000,0.015872,-0.013530,-0.671285,0.740906,-1.472250,none,0.250
74,1786018943.156960,camera_init,-0.216436,1.018618,0.000000,0.018610,-0.014294,-0.681532,0.731412,-1.500118,none,0.250
75,1786018944.156877,camera_init,-0.227002,0.861421,0.000000,0.019507,-0.014470,-0.694159,0.719412,-1.534920,none,0.250
76,1786018945.156982,camera_init,-0.255003,0.712515,0.000000,0.019883,-0.015448,-0.725413,0.687853,-1.623749,none,0.250
77,1786018946.256840,camera_init,-0.268238,0.547806,0.000000,0.017280,-0.015400,-0.727104,0.686137,-1.628663,none,0.250
78,1786018947.356658,camera_init,-0.245292,0.397933,0.000000,0.016902,-0.014962,-0.704166,0.709676,-1.562944,none,0.250
79,1786018948.156796,camera_init,-0.197163,0.280046,0.000000,0.015551,-0.012455,-0.632035,0.774684,-1.368670,none,0.250
80,1786018948.956895,camera_init,-0.099793,0.189221,0.000000,0.014467,-0.011140,-0.557428,0.830025,-1.182835,none,0.250
81,1786018949.857342,camera_init,0.000221,0.105207,0.000000,0.010780,-0.008989,-0.478029,0.878232,-0.997002,none,0.250
82,1786018950.757349,camera_init,0.118570,0.012754,0.000000,0.008924,-0.008211,-0.415756,0.909395,-0.857702,none,0.250
83,1786018951.657303,camera_init,0.244631,-0.042791,0.000000,0.007705,-0.005974,-0.328911,0.944311,-0.670390,none,0.250
84,1786018952.557278,camera_init,0.364349,-0.050797,0.000000,0.005889,-0.005296,-0.243224,0.969938,-0.491443,none,0.250
85,1786018953.656969,camera_init,0.525419,-0.070478,0.000000,0.003329,-0.003957,-0.173134,0.984885,-0.348053,none,0.250
86,1786018954.756783,camera_init,0.677502,-0.070742,0.000000,0.001817,-0.000618,-0.088601,0.996065,-0.177437,none,0.250
87,1786018959.256999,camera_init,0.829740,-0.100769,0.000000,0.000519,-0.002254,-0.082906,0.996555,-0.166005,none,0.250
88,1786018960.456781,camera_init,0.937084,-0.069013,0.000000,-0.000545,0.000226,0.007532,0.999971,0.015064,none,0.250
89,1786018962.456863,camera_init,1.093154,-0.051449,0.000000,-0.002385,0.000366,0.031397,0.999504,0.062803,none,0.250
90,1786018964.257208,camera_init,1.249114,-0.056955,0.000000,-0.001453,0.001389,0.011735,0.999929,0.023467,none,0.250
91,1786018970.856874,camera_init,1.401608,-0.071354,0.000000,-0.001646,0.000912,0.015957,0.999871,0.031913,none,0.250
92,1786018984.556976,camera_init,1.416086,-0.060961,0.000000,-0.002638,0.000402,0.015964,0.999869,0.031928,ext:piper_stop_1,0.250
93,1786019007.857797,camera_init,1.572601,-0.062992,0.000000,-0.001961,0.000483,0.005446,0.999983,0.010890,none,0.250
94,1786019009.557760,camera_init,1.727876,-0.063784,0.000000,-0.000357,0.002438,0.004836,0.999985,0.009671,none,0.250
95,1786019011.156919,camera_init,1.880973,-0.084281,0.000000,-0.000231,0.001435,0.001488,0.999998,0.002976,none,0.250
96,1786019012.756745,camera_init,2.036816,-0.090976,0.000000,-0.001062,0.000347,-0.000222,0.999999,-0.000444,none,0.250
97,1786019014.056654,camera_init,2.187292,-0.083923,0.000000,-0.001414,0.002491,0.001349,0.999995,0.002691,none,0.250
98,1786019029.757409,camera_init,2.285554,-0.089099,0.000000,0.000302,0.002661,-0.000233,0.999996,-0.000464,ext:piper_stop_2,0.250
99,1786019046.357240,camera_init,2.442134,-0.093678,0.000000,-0.000772,0.001141,0.000905,0.999999,0.001809,none,0.250
100,1786019048.257153,camera_init,2.595849,-0.105092,0.000000,0.001684,0.001064,-0.000536,0.999998,-0.001068,none,0.250
101,1786019062.156960,camera_init,2.719726,-0.106986,0.000000,0.003118,0.002829,0.002042,0.999989,0.004102,ext:piper_stop_3,0.250
102,1786019079.356831,camera_init,2.878061,-0.095123,0.000000,0.000872,0.002222,0.006785,0.999974,0.013573,none,0.250
103,1786019080.756823,camera_init,3.036220,-0.100082,0.000000,0.001732,0.003589,0.008674,0.999954,0.017362,none,0.250
104,1786019098.756945,camera_init,3.122739,-0.118326,0.000000,-0.000056,0.004865,0.007520,0.999960,0.015041,ext:piper_stop_4,0.250
105,1786019114.456884,camera_init,3.284163,-0.106891,0.000000,0.000432,0.004653,0.021479,0.999758,0.042968,none,0.250
106,1786019115.357201,camera_init,3.384615,-0.048339,0.000000,-0.001924,0.007769,0.109709,0.993932,0.219850,none,0.250
107,1786019116.456927,camera_init,3.505928,0.051770,0.000000,-0.002809,0.008016,0.193812,0.981002,0.390087,none,0.250
108,1786019117.557285,camera_init,3.624653,0.158010,0.000000,-0.008370,0.010210,0.283034,0.959019,0.573838,none,0.250
109,1786019118.556851,camera_init,3.700342,0.279850,0.000000,-0.009736,0.014362,0.366860,0.930115,0.751252,none,0.250
110,1786019119.857282,camera_init,3.772970,0.423960,0.000000,-0.010825,0.014495,0.436340,0.899600,0.903091,none,0.250
111,1786019120.556900,camera_init,3.784888,0.519083,0.000000,-0.013182,0.015358,0.512618,0.858378,1.076569,none,0.250
112,1786019121.456970,camera_init,3.801924,0.670860,0.000000,-0.013521,0.015234,0.570600,0.820976,1.214663,none,0.250
113,1786019122.357167,camera_init,3.788784,0.783863,0.000000,-0.017712,0.018378,0.640052,0.767908,1.389581,none,0.250
114,1786019123.757173,camera_init,3.793252,0.939381,0.000000,-0.017998,0.023236,0.661897,0.749018,1.447568,none,0.250
115,1786019125.456744,camera_init,3.817044,1.098381,0.000000,-0.017812,0.023511,0.662322,0.748639,1.448728,none,0.250
116,1786019126.957194,camera_init,3.846870,1.258296,0.000000,-0.016140,0.021079,0.662306,0.748763,1.448508,none,0.250
117,1786019127.857146,camera_init,3.847262,1.415994,0.000000,-0.017592,0.019111,0.682196,0.730708,1.502162,none,0.250
118,1786019128.657090,camera_init,3.828421,1.566305,0.000000,-0.020555,0.019755,0.717439,0.696038,1.601067,none,0.250
119,1786019129.457030,camera_init,3.802460,1.728820,0.000000,-0.019976,0.023855,0.738691,0.673326,1.663572,none,0.250
120,1786019130.357098,camera_init,3.790775,1.889952,0.000000,-0.020807,0.022013,0.743398,0.668163,1.677444,none,0.250
121,1786019131.257022,camera_init,3.741562,2.057432,0.000000,-0.021644,0.023381,0.767309,0.640486,1.750742,none,0.250
122,1786019132.057102,camera_init,3.664775,2.196491,0.000000,-0.020218,0.023421,0.817194,0.575532,1.914860,none,0.250
123,1786019132.957107,camera_init,3.572855,2.323197,0.000000,-0.021505,0.024338,0.847264,0.530178,2.023887,none,0.250
124,1786019133.757088,camera_init,3.478214,2.452761,0.000000,-0.020127,0.023998,0.866503,0.498188,2.098648,none,0.250
125,1786019134.757004,camera_init,3.355202,2.561156,0.000000,-0.021976,0.025287,0.906086,0.421764,2.271127,none,0.250
126,1786019135.557050,camera_init,3.226637,2.630613,0.000000,-0.024179,0.027227,0.941704,0.334466,2.460168,none,0.250
127,1786019136.257949,camera_init,3.099710,2.653383,0.000000,-0.023184,0.025457,0.967997,0.248589,2.639930,none,0.250
128,1786019136.956964,camera_init,2.964961,2.670912,0.000000,-0.025938,0.027601,0.986798,0.157465,2.826508,none,0.250
129,1786019137.756886,camera_init,2.822459,2.648612,0.000000,-0.025112,0.025603,0.996700,0.072815,2.997017,none,0.250
130,1786019138.657040,camera_init,2.670136,2.660125,0.000000,-0.025697,0.024586,0.998695,0.036650,3.069488,none,0.250
131,1786019139.456864,camera_init,2.518735,2.672072,0.000000,-0.027049,0.025255,0.999091,0.021139,3.100646,none,0.250
132,1786019146.756832,camera_init,2.368019,2.676552,0.000000,-0.025451,0.025270,0.999131,0.021212,3.100425,none,0.250
133,1786019148.457770,camera_init,2.220434,2.713005,0.000000,-0.027684,0.024397,0.998474,0.041085,3.060677,none,0.250
134,1786019150.356797,camera_init,2.070738,2.722763,0.000000,-0.028370,0.024324,0.997949,0.051968,3.038890,none,0.250
135,1786019152.056821,camera_init,1.918581,2.707070,0.000000,-0.026199,0.022973,0.999350,0.009232,3.124319,none,0.250
